PaymentID,LoanID,AmountPaid,PaymentDate,RemainingBalance
1864,291,7707.04,2026-04-16,55609.48
1865,291,7858.75,2027-06-13,47750.73
1866,291,10241.55,2028-11-24,37509.18
1867,292,5840.23,2024-03-30,81889.09
1868,292,4962.2,2025-09-08,76926.89
1869,292,18497.41,2025-09-21,58429.48
1870,292,3282.78,2025-10-27,55146.7
1871,292,8512.61,2026-03-04,46634.09
1872,292,4143.88,2026-10-20,42490.21
1873,292,2369.99,2027-04-14,40120.22
1874,292,2012.05,2027-07-19,38108.17
1875,292,6536.36,2028-01-24,31571.81
1876,293,69061.16,2024-04-20,245710.87
1877,293,65574.03,2024-10-03,180136.84
1878,293,37807.08,2024-10-04,142329.76
1879,293,29206.12,2025-06-30,113123.64
1880,293,7137.94,2025-12-31,105985.7
1881,293,31162.34,2026-08-19,74823.36
1882,293,13935.58,2028-07-06,60887.78
1883,293,13848.98,2028-08-29,47038.8
1884,294,92281.56,2022-05-19,316861.28
1885,294,17202.31,2022-11-18,299658.97
1886,294,42325.46,2026-03-02,257333.51
1887,294,67559.86,2028-12-26,189773.65
1888,294,50860.2,2029-08-24,138913.45
1889,294,39642.4,2030-07-06,99271.05
1890,294,14444.41,2031-07-29,84826.64
1891,294,23526.79,2031-08-02,61299.85
1892,295,32789.38,2023-06-25,162822.9
1893,295,9305.11,2026-01-21,153517.79
1894,295,18680.23,2026-06-09,134837.56
1895,296,61948.79,2025-08-26,191531.09
1896,296,47422.82,2025-10-13,144108.27
1897,296,10397.12,2025-10-23,133711.15
1898,296,36198.61,2026-05-30,97512.54
1899,296,23625.85,2026-09-15,73886.69
1900,296,6535.19,2027-03-30,67351.5
1901,296,6923.18,2027-09-08,60428.32
1902,296,4173.0,2027-10-04,56255.32
1903,296,6372.44,2027-12-31,49882.88
1904,297,45083.15,2024-11-18,319400.2
1905,297,89354.04,2025-06-18,230046.16
1906,297,53709.65,2026-01-20,176336.51
1907,297,44918.76,2026-10-05,131417.75
1908,297,34251.7,2026-10-17,97166.05
1909,297,22743.66,2026-12-20,74422.39
1910,297,15864.96,2026-12-25,58557.43
1911,298,11472.57,2025-08-26,28541.85
1912,298,1618.66,2026-02-24,26923.19
1913,298,4179.96,2030-01-05,22743.23
1914,299,46791.08,2026-07-13,158747.97
1915,299,32502.38,2026-07-16,126245.59
1916,299,9534.49,2026-12-31,116711.1
1917,299,6110.79,2027-01-03,110600.31
1918,299,5927.4,2027-02-24,104672.91
1919,299,22611.13,2028-06-17,82061.78
1920,299,8162.47,2030-06-01,73899.31
1921,299,20281.65,2030-08-29,53617.66
1922,299,9591.57,2031-07-02,44026.09
1923,300,65852.02,2026-08-11,341596.3
1924,300,18995.42,2030-08-21,322600.88
1925,300,50316.32,2031-11-16,272284.56
1926,300,44225.34,2031-12-07,228059.22
1927,300,20079.24,2032-01-21,207979.98
1928,301,2568.46,2027-07-23,19335.85
1929,301,4267.89,2028-12-26,15067.96
1930,301,3942.17,2028-12-31,11125.79
1931,301,2372.7,2030-09-22,8753.09
1932,301,2133.0,2031-04-19,6620.09
1933,301,1551.78,2033-08-23,5068.31
1934,302,14019.37,2023-11-18,34804.64
1935,302,2844.28,2024-05-27,31960.36
1936,302,7452.49,2024-09-30,24507.87
1937,302,7220.19,2024-12-12,17287.68
1938,302,4300.49,2027-01-30,12987.19
1939,303,48494.2,2022-06-25,359612.36
1940,303,66588.21,2022-09-29,293024.15
1941,303,27481.9,2022-11-05,265542.25
1942,303,32707.91,2022-11-10,232834.34
1943,303,62608.46,2023-02-13,170225.88
1944,303,27013.23,2023-04-12,143212.65
1945,304,61365.68,2021-12-23,416370.99
1946,304,109543.44,2022-03-14,306827.55
1947,304,40536.89,2022-11-04,266290.66
1948,305,9637.15,2022-01-18,65678.08
1949,305,9915.17,2022-10-15,55762.91
1950,305,12282.67,2022-12-14,43480.24
1951,305,11981.63,2024-03-10,31498.61
1952,305,5095.04,2024-08-30,26403.57
1953,305,2793.96,2024-09-02,23609.61
1954,305,4235.39,2025-01-16,19374.22
1955,305,2516.92,2025-01-19,16857.3
1956,306,83250.27,2026-07-19,373468.88
1957,306,52978.74,2026-08-14,320490.14
1958,306,54660.72,2028-01-21,265829.42
1959,306,60451.68,2030-09-17,205377.74
1960,307,20896.54,2024-05-14,350336.92
1961,307,73589.21,2024-09-01,276747.71
1962,307,26446.37,2024-10-09,250301.34
1963,307,68863.0,2024-12-02,181438.34
1964,307,11394.4,2025-09-03,170043.94
1965,307,29368.85,2025-09-15,140675.09
1966,307,21731.7,2025-09-24,118943.39
1967,307,17918.6,2026-01-17,101024.79
1968,308,45902.49,2021-03-28,221243.93
1969,308,61145.74,2021-04-21,160098.19
1970,308,12628.19,2021-06-23,147470.0
1971,308,10748.49,2023-01-21,136721.51
1972,308,34929.1,2025-03-07,101792.41
1973,309,20838.95,2021-06-24,155666.02
1974,309,18437.61,2021-07-18,137228.41
1975,309,7138.38,2021-09-26,130090.03
1976,309,35395.79,2021-11-14,94694.24
1977,309,9610.39,2021-12-29,85083.85
1978,309,24426.7,2022-06-05,60657.15
1979,310,59491.75,2021-09-20,310257.71
1980,310,77937.53,2022-02-02,232320.18
1981,310,24326.62,2022-04-27,207993.56
1982,310,45755.15,2022-08-02,162238.41
1983,310,19524.97,2023-04-27,142713.44
1984,310,41353.86,2023-07-14,101359.58
1985,310,15075.42,2024-01-15,86284.16
1986,310,5106.77,2024-12-24,81177.39
1987,311,3181.21,2024-11-09,18588.82
1988,311,2371.59,2025-03-13,16217.23
1989,311,943.19,2026-04-21,15274.04
1990,311,3810.82,2026-06-26,11463.22
1991,311,1619.35,2030-07-24,9843.87
1992,311,1852.24,2030-08-19,7991.63
1993,311,1833.96,2030-09-13,6157.67
1994,312,16699.56,2023-08-02,76221.55
1995,312,14416.18,2026-05-30,61805.37
1996,312,10895.57,2026-07-05,50909.8
1997,312,7688.74,2026-07-17,43221.06
1998,312,11620.97,2027-01-29,31600.09
1999,312,3376.06,2027-11-24,28224.03
2000,312,4214.18,2027-12-09,24009.85
2001,312,5801.14,2030-03-07,18208.71
2002,313,53471.21,2021-04-15,379980.09
2003,313,47451.49,2022-01-27,332528.6
2004,313,45111.6,2023-09-14,287417.0
2005,313,72628.69,2026-05-03,214788.31
2006,313,21779.62,2026-06-01,193008.69
2007,313,38656.02,2026-06-28,154352.67
2008,313,39042.26,2028-06-21,115310.41
2009,313,16135.16,2029-03-27,99175.25
2010,313,28205.51,2029-09-27,70969.74
2011,314,9783.19,2021-01-15,41390.42
2012,314,12245.25,2024-05-20,29145.17
2013,314,4245.64,2027-01-03,24899.53
2014,314,4514.04,2027-06-24,20385.49
2015,314,3343.97,2028-06-22,17041.52
2016,314,4770.22,2030-03-26,12271.3
2017,315,13650.6,2022-01-02,95223.34
2018,315,24149.08,2022-05-17,71074.26
2019,315,14331.92,2022-11-27,56742.34
2020,315,7560.07,2022-12-12,49182.27
2021,315,13352.09,2023-02-12,35830.18
2022,315,4766.14,2023-05-08,31064.04
2023,315,2835.53,2023-07-11,28228.51
2024,315,5449.18,2023-08-05,22779.33
2025,315,3642.84,2023-10-25,19136.49
2026,315,2072.63,2023-12-05,17063.86
2027,316,83457.64,2021-02-12,278594.28
2028,316,54813.08,2021-03-19,223781.2
2029,316,29116.06,2021-06-03,194665.14
2030,316,47072.68,2021-07-28,147592.46
2031,316,9240.98,2022-09-28,138351.48
2032,317,2006.17,2025-02-26,17040.69
2033,317,4790.41,2025-03-18,12250.28
2034,317,2442.34,2025-04-05,9807.94
2035,317,1572.75,2025-09-25,8235.19
2036,317,1912.14,2025-11-25,6323.05
2037,317,755.1,2026-01-29,5567.95
2038,317,1373.44,2026-06-11,4194.51
2039,317,918.71,2026-06-23,3275.8
2040,318,37630.65,2021-09-01,176012.98
2041,318,20369.06,2022-05-12,155643.92
2042,318,46454.7,2023-09-01,109189.22
2043,318,12205.78,2024-08-07,96983.44
2044,319,41802.43,2022-02-11,370468.96
2045,319,23770.34,2022-03-28,346698.62
2046,319,100956.58,2022-06-24,245742.04
2047,319,13744.67,2022-11-24,231997.37
2048,319,25150.52,2023-07-28,206846.85
2049,319,27730.09,2024-01-21,179116.76
2050,319,48211.79,2024-05-04,130904.97
2051,319,37605.29,2024-06-08,93299.68
2052,319,20625.4,2024-08-26,72674.28
2053,320,68749.56,2021-01-02,274173.27
2054,320,19741.73,2021-02-08,254431.54
2055,320,27360.95,2021-07-26,227070.59
2056,320,27897.8,2021-11-07,199172.79
2057,320,42098.06,2023-04-11,157074.73
2058,320,19852.07,2024-03-06,137222.66
2059,320,33852.1,2024-06-15,103370.56
2060,321,104544.52,2025-01-17,293477.43
2061,321,29503.73,2026-02-14,263973.7
2062,321,48305.2,2026-11-26,215668.5
2063,321,60808.27,2027-08-21,154860.23
2064,321,25176.77,2029-10-01,129683.46
2065,322,60933.38,2020-10-31,303699.95
2066,322,24280.76,2021-01-19,279419.19
2067,322,42309.92,2021-06-22,237109.27
2068,322,24010.82,2021-11-02,213098.45
2069,322,41301.62,2021-11-27,171796.83
2070,322,30797.76,2022-06-20,140999.07
2071,322,23675.9,2022-07-07,117323.17
2072,322,21860.44,2022-08-31,95462.73
2073,322,11997.41,2023-04-04,83465.32
2074,322,12938.41,2023-06-29,70526.91
2075,323,50118.27,2023-01-22,303400.99
2076,323,87184.93,2023-02-19,216216.06
2077,323,27393.64,2023-04-17,188822.42
2078,323,27211.4,2023-05-14,161611.02
2079,323,48043.9,2023-05-31,113567.12
2080,323,22537.99,2023-06-23,91029.13
2081,323,15134.35,2023-07-31,75894.78
2082,323,5835.07,2023-10-01,70059.71
2083,323,18198.98,2023-11-27,51860.73
2084,323,2604.52,2023-12-07,49256.21
2085,324,34767.55,2021-11-29,165295.56
2086,324,8715.13,2022-11-17,156580.43
2087,324,45870.73,2023-05-01,110709.7
2088,324,20669.82,2023-11-04,90039.88
2089,324,24318.87,2025-03-21,65721.01
2090,324,8874.52,2025-08-30,56846.49
2091,324,3879.81,2025-09-15,52966.68
2092,325,50854.93,2025-10-17,122022.62
2093,325,27025.01,2026-08-30,94997.61
2094,325,11222.88,2028-01-02,83774.73
2095,325,8394.13,2028-03-08,75380.6
2096,325,16521.8,2028-10-02,58858.8
2097,325,9671.63,2029-03-29,49187.17
2098,325,4827.73,2029-08-20,44359.44
2099,325,6782.67,2030-01-27,37576.77
2100,325,4384.59,2030-02-11,33192.18
2101,326,99198.3,2024-05-08,353354.37
2102,326,28015.98,2025-12-03,325338.39
2103,326,67981.55,2027-05-04,257356.84
2104,326,43609.2,2028-09-10,213747.64
2105,327,57475.61,2023-06-12,341927.58
2106,327,42967.75,2023-08-01,298959.83
2107,327,30365.39,2023-12-24,268594.44
2108,327,47719.89,2027-03-17,220874.55
2109,327,23763.49,2028-07-27,197111.06
2110,328,107580.64,2023-09-24,254151.02
2111,328,68316.42,2025-06-17,185834.6
2112,328,50809.64,2025-08-11,135024.96
2113,328,16073.35,2027-03-24,118951.61
2114,328,8820.03,2028-10-20,110131.58
2115,328,24660.18,2029-03-01,85471.4
2116,329,31924.22,2022-01-10,239834.2
2117,329,35857.25,2022-06-28,203976.95
2118,329,41208.75,2025-10-05,162768.2
2119,329,36015.9,2025-12-30,126752.3
2120,329,14895.08,2026-07-19,111857.22
2121,329,20521.06,2026-10-21,91336.16
2122,329,14526.88,2028-01-06,76809.28
2123,330,33436.3,2023-01-23,199756.7
2124,330,33671.76,2023-07-24,166084.94
2125,330,40697.07,2024-06-02,125387.87
2126,330,21950.2,2024-08-16,103437.67
2127,330,10267.29,2025-03-10,93170.38
2128,330,14220.17,2028-05-30,78950.21
2129,331,54309.0,2020-10-26,327161.04
2130,331,22963.93,2020-11-17,304197.11
2131,331,86328.1,2021-01-03,217869.01
2132,331,30793.99,2021-01-11,187075.02
2133,331,26814.76,2021-01-15,160260.26
2134,331,37245.11,2021-04-07,123015.15
2135,331,10970.12,2021-05-12,112045.03
2136,331,14748.53,2021-09-02,97296.5
2137,331,15402.37,2021-09-15,81894.13
2138,331,19406.31,2021-10-08,62487.82
2139,332,60614.46,2023-10-05,292293.15
2140,332,68483.56,2024-05-18,223809.59
2141,332,28394.1,2024-09-21,195415.49
2142,332,24470.21,2024-11-06,170945.28
2143,332,28226.44,2026-04-25,142718.84
2144,332,22402.25,2029-10-10,120316.59
2145,333,73067.25,2025-08-18,318433.86
2146,333,48023.21,2026-05-08,270410.65
2147,333,45408.11,2026-08-01,225002.54
2148,333,53453.24,2027-01-16,171549.3
2149,333,46529.37,2027-01-27,125019.93
2150,333,10797.15,2028-01-09,114222.78
2151,333,6017.02,2029-03-22,108205.76
2152,333,12789.84,2030-05-19,95415.92
2153,333,12863.6,2031-02-20,82552.32
2154,334,58338.21,2024-05-11,274225.55
2155,334,58225.07,2024-08-19,216000.48
2156,334,62330.56,2025-04-01,153669.92
2157,334,12308.02,2025-04-21,141361.9
2158,334,38177.72,2025-04-29,103184.18
2159,334,25420.88,2025-06-30,77763.3
2160,334,19303.82,2025-09-22,58459.48
2161,334,11124.11,2025-10-16,47335.37
2162,334,12437.58,2025-11-22,34897.79
2163,334,5777.61,2026-04-20,29120.18
2164,335,21703.34,2021-07-13,87579.31
2165,335,9375.04,2021-09-05,78204.27
2166,335,16876.56,2021-12-29,61327.71
2167,335,17043.9,2022-01-30,44283.81
2168,335,8700.1,2023-09-28,35583.71
2169,335,10183.73,2026-03-12,25399.98
2170,335,2792.49,2026-07-25,22607.49
2171,336,24244.09,2022-09-20,255184.99
2172,336,24632.57,2023-05-20,230552.42
2173,336,43872.4,2023-10-31,186680.02
2174,337,2256.26,2023-12-25,27111.51
2175,337,3370.64,2024-12-25,23740.87
2176,337,3726.13,2025-02-23,20014.74
2177,337,3207.88,2026-01-24,16806.86
2178,337,3401.86,2026-04-15,13405.0
2179,337,4002.88,2026-05-11,9402.12
2180,337,2227.93,2027-09-04,7174.19
2181,337,435.54,2028-09-02,6738.65
2182,337,1429.31,2028-12-31,5309.34
2183,338,22977.52,2021-03-31,150675.09
2184,338,11838.92,2021-07-13,138836.17
2185,338,36981.7,2022-02-19,101854.47
2186,338,26464.69,2022-08-09,75389.78
2187,338,4204.58,2025-10-01,71185.2
2188,338,14578.89,2026-12-16,56606.31
2189,338,12493.35,2027-06-13,44112.96
2190,339,118462.55,2021-09-23,287199.81
2191,339,23719.36,2022-03-02,263480.45
2192,339,65069.85,2023-06-27,198410.6
2193,339,11064.39,2025-03-15,187346.21
2194,339,11875.46,2028-07-02,175470.75
2195,340,66090.22,2025-06-18,391386.09
2196,340,99213.78,2026-03-10,292172.31
2197,340,70448.91,2027-04-20,221723.4
2198,340,54239.78,2029-09-05,167483.62
2199,340,36329.41,2030-05-23,131154.21
2200,340,22422.5,2031-05-07,108731.71
2201,340,31266.29,2033-03-16,77465.42
2202,341,22285.07,2021-11-24,384017.61
2203,341,61165.39,2022-06-16,322852.22
2204,341,64576.07,2022-09-22,258276.15
2205,341,71721.19,2023-02-24,186554.96
2206,341,33997.84,2023-09-27,152557.12
2207,341,17412.4,2024-01-27,135144.72
2208,341,27606.35,2024-07-04,107538.37
2209,341,22879.8,2024-11-06,84658.57
2210,341,16669.82,2025-05-22,67988.75
2211,341,10249.85,2025-08-13,57738.9
2212,342,57966.75,2024-06-16,368286.09
2213,342,28157.28,2024-12-07,340128.81
2214,342,73926.96,2025-05-02,266201.85
2215,342,13777.96,2025-06-01,252423.89
2216,342,35796.23,2025-06-07,216627.66
2217,342,35765.46,2027-10-07,180862.2
2218,342,53468.05,2028-05-30,127394.15
2219,342,37719.12,2029-03-05,89675.03
2220,343,393.05,2025-02-13,1161.96
2221,343,317.91,2025-06-11,844.05
2222,343,247.84,2025-07-10,596.21
2223,344,8695.56,2022-05-04,30875.7
2224,344,8469.73,2026-01-06,22405.97
2225,344,2398.63,2026-04-27,20007.34
2226,344,1425.28,2027-02-26,18582.06
2227,344,3070.74,2027-09-23,15511.32
2228,344,1485.94,2029-04-07,14025.38
2229,344,1435.63,2030-06-11,12589.75
2230,344,2137.35,2030-10-22,10452.4
2231,345,48615.22,2026-04-14,255013.44
2232,345,66255.15,2026-10-28,188758.29
2233,345,42344.41,2027-03-05,146413.88
2234,345,36169.63,2027-10-29,110244.25
2235,345,27413.04,2028-03-26,82831.21
2236,346,42537.65,2020-08-24,235038.24
2237,346,27667.62,2020-09-04,207370.62
2238,346,43253.07,2020-11-24,164117.55
2239,346,20259.03,2020-12-12,143858.52
2240,346,14476.38,2021-01-21,129382.14
2241,346,6807.35,2021-03-06,122574.79
2242,346,36122.17,2021-05-13,86452.62
2243,346,25897.75,2021-05-16,60554.87
2244,346,15476.13,2021-06-30,45078.74
2245,346,6384.14,2021-07-06,38694.6
2246,347,64745.39,2023-01-14,403154.47
2247,347,115382.15,2024-03-16,287772.32
2248,347,83307.48,2025-12-15,204464.84
2249,347,60096.67,2026-09-14,144368.17
2250,347,38402.34,2026-11-14,105965.83
2251,347,28177.31,2027-07-24,77788.52
2252,348,5865.37,2024-04-10,55321.43
2253,348,5285.28,2024-06-12,50036.15
2254,348,9708.52,2024-09-17,40327.63
2255,348,3924.23,2025-04-06,36403.4
2256,348,2297.91,2025-04-10,34105.49
2257,348,7544.47,2025-07-25,26561.02
2258,348,6759.04,2025-08-08,19801.98
2259,348,3073.37,2025-08-14,16728.61
2260,348,4084.68,2025-08-24,12643.93
2261,348,2206.96,2025-10-12,10436.97
2262,349,5050.81,2030-10-17,74697.64
2263,349,9956.95,2031-08-30,64740.69
2264,349,3269.69,2031-09-19,61471.0
2265,349,9080.48,2032-01-19,52390.52
2266,350,33080.58,2024-12-23,445080.75
2267,350,110473.91,2029-07-21,334606.84
2268,350,64951.81,2031-04-15,269655.03
2269,350,70307.74,2031-08-16,199347.29
2270,351,21118.43,2024-05-10,137385.8
2271,351,24525.19,2024-06-02,112860.61
2272,351,24292.73,2024-09-15,88567.88
2273,351,25346.71,2025-10-10,63221.17
2274,351,16934.28,2026-03-25,46286.89
2275,351,8740.53,2026-04-01,37546.36
2276,351,2003.03,2026-04-06,35543.33
2277,352,18513.31,2023-09-19,193545.37
2278,352,16205.9,2023-10-01,177339.47
2279,352,45210.22,2026-02-25,132129.25
2280,353,77313.41,2023-01-24,213253.55
2281,353,13745.51,2025-02-25,199508.04
2282,353,12762.84,2026-09-01,186745.2
2283,353,16573.2,2027-01-10,170172.0
2284,354,50191.64,2024-01-11,431653.31
2285,354,88620.18,2024-07-28,343033.13
2286,354,39747.95,2025-01-27,303285.18
2287,354,66967.85,2027-02-16,236317.33
2288,354,47396.72,2027-09-13,188920.61
2289,355,81351.61,2024-02-25,310361.27
2290,355,69726.53,2024-03-11,240634.74
2291,355,36924.1,2024-05-03,203710.64
2292,355,42120.87,2024-08-23,161589.77
2293,355,9499.39,2024-10-03,152090.38
2294,355,37237.54,2024-10-22,114852.84
2295,355,31464.26,2024-12-18,83388.58
2296,355,11091.95,2025-01-24,72296.63
2297,356,65209.69,2024-02-04,216344.57
2298,356,64801.07,2024-03-22,151543.5
2299,356,31541.52,2025-02-02,120001.98
2300,356,35242.25,2026-05-22,84759.73
2301,356,8425.77,2027-01-16,76333.96
2302,356,11309.48,2027-09-21,65024.48
2303,356,12514.02,2028-06-08,52510.46
2304,356,9133.31,2029-05-31,43377.15
2305,356,7163.76,2029-08-02,36213.39
2306,357,43695.27,2021-10-07,103137.48
2307,357,13588.91,2021-12-01,89548.57
2308,357,19380.5,2021-12-21,70168.07
2309,357,3713.77,2022-09-04,66454.3
2310,357,15574.6,2023-01-10,50879.7
2311,357,8360.68,2023-05-14,42519.02
2312,357,12053.72,2023-07-23,30465.3
2313,357,7154.17,2023-07-24,23311.13
2314,358,57602.81,2023-01-21,162114.13
2315,358,48523.08,2023-06-06,113591.05
2316,358,7345.68,2023-06-20,106245.37
2317,358,25333.9,2023-07-11,80911.47
2318,358,14800.46,2023-10-21,66111.01
2319,359,36155.79,2022-12-28,208723.92
2320,359,11843.01,2024-05-14,196880.91
2321,359,28903.59,2024-08-19,167977.32
2322,360,43289.33,2021-06-04,245393.24
2323,360,13906.3,2021-07-08,231486.94
2324,360,15316.95,2021-10-23,216169.99
2325,360,31476.42,2022-03-20,184693.57
2326,360,11408.56,2022-06-16,173285.01
2327,361,4325.54,2025-10-28,19998.32
2328,361,4743.39,2026-10-27,15254.93
2329,361,1723.46,2027-06-14,13531.47
2330,361,846.52,2028-06-26,12684.95
2331,361,1340.92,2028-10-06,11344.03
2332,361,1256.87,2029-12-11,10087.16
2333,362,71673.96,2023-02-15,304898.4
2334,362,61920.52,2024-06-03,242977.88
2335,362,59900.64,2025-10-05,183077.24
2336,362,13698.92,2026-09-13,169378.32
2337,363,3232.53,2024-01-15,21083.54
2338,363,1362.67,2029-11-12,19720.87
2339,363,5526.17,2030-01-07,14194.7
2340,363,4013.2,2030-07-16,10181.5
2341,364,68427.43,2023-11-26,201936.7
2342,364,17348.64,2024-10-25,184588.06
2343,364,18859.79,2026-10-18,165728.27
2344,364,19020.83,2027-03-31,146707.44
2345,364,12189.38,2027-07-25,134518.06
2346,364,30625.21,2030-08-13,103892.85
2347,365,8477.08,2021-12-09,125532.5
2348,365,19392.69,2022-01-09,106139.81
2349,365,29423.44,2022-05-11,76716.37
2350,366,26229.1,2022-02-08,302581.03
2351,366,30392.41,2023-03-01,272188.62
2352,366,32301.31,2023-04-07,239887.31
2353,367,6469.22,2024-02-24,22486.21
2354,367,1536.43,2024-10-02,20949.78
2355,367,4337.09,2025-07-17,16612.69
2356,367,2027.76,2026-12-25,14584.93
2357,367,2524.31,2027-11-26,12060.62
2358,367,2760.15,2028-12-23,9300.47
2359,368,7740.5,2025-12-03,38210.46
2360,368,1932.25,2026-03-23,36278.21
2361,368,9566.06,2026-11-27,26712.15
2362,368,2339.46,2031-03-23,24372.69
2363,369,13246.29,2024-06-28,56862.54
2364,369,9067.44,2025-03-30,47795.1
2365,369,13657.87,2025-11-23,34137.23
2366,369,1883.47,2026-01-14,32253.76
2367,369,3748.69,2026-01-29,28505.07
2368,369,8404.75,2027-05-28,20100.32
2369,369,5998.74,2028-01-05,14101.58
2370,370,36540.64,2025-05-30,141605.55
2371,370,41726.33,2027-07-07,99879.22
2372,370,7250.56,2031-02-01,92628.66
2373,370,21625.76,2031-04-05,71002.9
2374,370,10048.6,2032-01-20,60954.3
2375,371,32101.1,2025-01-01,135508.88
2376,371,15167.41,2025-06-09,120341.47
2377,371,23601.62,2025-09-13,96739.85
2378,371,6248.1,2026-02-27,90491.75
2379,371,11065.25,2027-02-14,79426.5
2380,372,12536.97,2024-01-23,31008.68
2381,372,3842.08,2024-04-11,27166.6
2382,372,4106.41,2024-06-22,23060.19
2383,372,3045.92,2024-10-10,20014.27
